CODIGO;NOMBRE_UNIVERSIDAD;TIPO_GESTION;DEPARTAMENTO_FILIAL;NOMBRE_FILIAL;CODIGO_CLASE_PROGRAMA;NOMBRE_CLASE_PROGRAMA;NOMBRE_PROGRAMA;ANIO_PERIODO;Cant_Carnes
91;UNIVERSIDAD PRIVADA SAN CARLOS;PRIVADO;PUNO;UPSC-SEDE PUNO;42;DERECHO;DERECHO;2018;413
91;UNIVERSIDAD PRIVADA SAN CARLOS;PRIVADO;PUNO;UPSC-SEDE PUNO;52;MEDIO AMBIENTE;INGENIERIA AMBIENTAL;2018;502
91;UNIVERSIDAD PRIVADA SAN CARLOS;PRIVADO;PUNO;UPSC-SEDE PUNO;61;INFORMÁTICA;INGENIERIA INFORMATICA;2018;2
91;UNIVERSIDAD PRIVADA SAN CARLOS;PRIVADO;PUNO;UPSC-SEDE PUNO;91;SALUD;ENFERMERIA;2018;157
92;UNIVERSIDAD PERUANA SIMON BOLIVAR;PRIVADO;NO REGISTRADO;[NO ESPECIFICADO];61;INFORMÁTICA;INGENIERIA DE SISTEMAS Y SEGURIDAD INFORMATICA;2018;1
92;UNIVERSIDAD PERUANA SIMON BOLIVAR;PRIVADO;LIMA;USB-SEDE PRINCIPAL;1;SERVICIOS PERSONALES;ADMINISTRACION HOTELERA Y ECOTURISMO;2018;14
92;UNIVERSIDAD PERUANA SIMON BOLIVAR;PRIVADO;LIMA;USB-SEDE PRINCIPAL;32;PERIODISMO E INFORMACIÓN;CIENCIAS DE LA COMUNICACIÓN Y PUBLICIDAD;2018;32
92;UNIVERSIDAD PERUANA SIMON BOLIVAR;PRIVADO;LIMA;USB-SEDE PRINCIPAL;41;ADMINISTRACIÓN Y COMERCIO;CONTABILIDAD ADMINISTRATIVA Y AUDITORIA;2018;43
92;UNIVERSIDAD PERUANA SIMON BOLIVAR;PRIVADO;LIMA;USB-SEDE PRINCIPAL;41;ADMINISTRACIÓN Y COMERCIO;INGENIERIA COMERCIAL;2018;50
92;UNIVERSIDAD PERUANA SIMON BOLIVAR;PRIVADO;LIMA;USB-SEDE PRINCIPAL;61;INFORMÁTICA;INGENIERIA DE SISTEMAS Y SEGURIDAD INFORMATICA;2018;26
93;UNIVERSIDAD PERUANA DE INTEGRACION GLOBAL;PRIVADO;NO REGISTRADO;[NO ESPECIFICADO];42;DERECHO;DERECHO Y CIENCIA POLITICA;2018;3
93;UNIVERSIDAD PERUANA DE INTEGRACION GLOBAL;PRIVADO;NO REGISTRADO;[NO ESPECIFICADO];61;INFORMÁTICA;INGENIERIA DE SISTEMAS E INFORMATICA;2018;1
93;UNIVERSIDAD PERUANA DE INTEGRACION GLOBAL;PRIVADO;NO REGISTRADO;[NO ESPECIFICADO];73;ARQUITECTURA Y CONSTRUCCIÓN;INGENIERIA CIVIL;2018;6
93;UNIVERSIDAD PERUANA DE INTEGRACION GLOBAL;PRIVADO;NO REGISTRADO;[NO ESPECIFICADO];91;SALUD;ENFERMERIA;2018;2
93;UNIVERSIDAD PERUANA DE INTEGRACION GLOBAL;PRIVADO;LIMA;UPIG-SEDE PRINCIPAL;41;ADMINISTRACIÓN Y COMERCIO;MARKETING Y NEGOCIOS INTERNACIONALES;2018;70
93;UNIVERSIDAD PERUANA DE INTEGRACION GLOBAL;PRIVADO;LIMA;UPIG-SEDE PRINCIPAL;42;DERECHO;DERECHO Y CIENCIA POLITICA;2018;171
93;UNIVERSIDAD PERUANA DE INTEGRACION GLOBAL;PRIVADO;LIMA;UPIG-SEDE PRINCIPAL;61;INFORMÁTICA;INGENIERIA DE SISTEMAS E INFORMATICA;2018;95
93;UNIVERSIDAD PERUANA DE INTEGRACION GLOBAL;PRIVADO;LIMA;UPIG-SEDE PRINCIPAL;73;ARQUITECTURA Y CONSTRUCCIÓN;INGENIERIA CIVIL;2018;253
93;UNIVERSIDAD PERUANA DE INTEGRACION GLOBAL;PRIVADO;LIMA;UPIG-SEDE PRINCIPAL;91;SALUD;ENFERMERIA;2018;332
94;UNIVERSIDAD PERUANA DEL ORIENTE;PRIVADO;LORETO;UPO-LOCAL CENTRAL;1;SERVICIOS PERSONALES;TURISMO HOTELERIA Y GASTRONOMIA;2018;90
94;UNIVERSIDAD PERUANA DEL ORIENTE;PRIVADO;LORETO;UPO-LOCAL CENTRAL;42;DERECHO;DERECHO Y CIENCIAS POLITICAS;2018;219
94;UNIVERSIDAD PERUANA DEL ORIENTE;PRIVADO;LORETO;UPO-LOCAL CENTRAL;61;INFORMÁTICA;INGENIERIA DE SISTEMAS;2018;91
94;UNIVERSIDAD PERUANA DEL ORIENTE;PRIVADO;LORETO;UPO-LOCAL CENTRAL;91;SALUD;ENFERMERIA;2018;85
94;UNIVERSIDAD PERUANA DEL ORIENTE;PRIVADO;LORETO;UPO-LOCAL CENTRAL;91;SALUD;ESTOMATOLOGIA;2018;123
95;UNIVERSIDAD NACIONAL DE MOQUEGUA;PUBLICO;MOQUEGUA;UNM-SEDE ICHUÑA;72;INDUSTRIA Y PRODUCCIÓN;INGENIERIA DE MINAS;2018;35
95;UNIVERSIDAD NACIONAL DE MOQUEGUA;PUBLICO;MOQUEGUA;UNM-SEDE ILO;52;MEDIO AMBIENTE;INGENIERIA AMBIENTAL;2018;347
95;UNIVERSIDAD NACIONAL DE MOQUEGUA;PUBLICO;MOQUEGUA;UNM-SEDE ILO;61;INFORMÁTICA;ING. DE SISTEMAS E INFORMATICA;2018;184
95;UNIVERSIDAD NACIONAL DE MOQUEGUA;PUBLICO;MOQUEGUA;UNM-SEDE ILO;83;PESCA;INGENIERIA PESQUERA;2018;96
95;UNIVERSIDAD NACIONAL DE MOQUEGUA;PUBLICO;MOQUEGUA;UNM-SEDE MOQUEGUA;41;ADMINISTRACIÓN Y COMERCIO;GESTION PUBLICA Y DES. SOCIAL;2018;362
95;UNIVERSIDAD NACIONAL DE MOQUEGUA;PUBLICO;MOQUEGUA;UNM-SEDE MOQUEGUA;72;INDUSTRIA Y PRODUCCIÓN;INGENIERIA DE MINAS;2018;342
95;UNIVERSIDAD NACIONAL DE MOQUEGUA;PUBLICO;MOQUEGUA;UNM-SEDE MOQUEGUA;81;AGRICULTURA;INGENIERIA AGROINDUSTRIAL;2018;230
96;UNIVERSIDAD AUTONOMA DEL PERU;PRIVADO;NO REGISTRADO;[NO ESPECIFICADO];31;CIENCIAS SOCIALES Y DEL COMPORTAMIENTO;PSICOLOGIA;2018;1
96;UNIVERSIDAD AUTONOMA DEL PERU;PRIVADO;NO REGISTRADO;[NO ESPECIFICADO];42;DERECHO;DERECHO;2018;3
96;UNIVERSIDAD AUTONOMA DEL PERU;PRIVADO;NO REGISTRADO;[NO ESPECIFICADO];61;INFORMÁTICA;INGENIERIA DE SISTEMAS;2018;1
96;UNIVERSIDAD AUTONOMA DEL PERU;PRIVADO;LIMA;UADP-SEDE UNICA;31;CIENCIAS SOCIALES Y DEL COMPORTAMIENTO;PSICOLOGIA;2018;1446
96;UNIVERSIDAD AUTONOMA DEL PERU;PRIVADO;LIMA;UADP-SEDE UNICA;41;ADMINISTRACIÓN Y COMERCIO;ADMINISTRACION;2018;1386
96;UNIVERSIDAD AUTONOMA DEL PERU;PRIVADO;LIMA;UADP-SEDE UNICA;41;ADMINISTRACIÓN Y COMERCIO;ADMINISTRACIÓN Y MARKETING;2018;143
96;UNIVERSIDAD AUTONOMA DEL PERU;PRIVADO;LIMA;UADP-SEDE UNICA;41;ADMINISTRACIÓN Y COMERCIO;CONTABILIDAD;2018;829
96;UNIVERSIDAD AUTONOMA DEL PERU;PRIVADO;LIMA;UADP-SEDE UNICA;41;ADMINISTRACIÓN Y COMERCIO;NEGOCIOS INTERNACIONALES;2018;95
96;UNIVERSIDAD AUTONOMA DEL PERU;PRIVADO;LIMA;UADP-SEDE UNICA;42;DERECHO;DERECHO;2018;1053
96;UNIVERSIDAD AUTONOMA DEL PERU;PRIVADO;LIMA;UADP-SEDE UNICA;61;INFORMÁTICA;INGENIERIA DE SISTEMAS;2018;905
97;UNIVERSIDAD DE CIENCIAS Y HUMANIDADES;PRIVADO;NO REGISTRADO;[NO ESPECIFICADO];11;EDUCACIÓN INICIAL Y PRIMARIA;EDUCACION INICIAL;2018;1
97;UNIVERSIDAD DE CIENCIAS Y HUMANIDADES;PRIVADO;NO REGISTRADO;[NO ESPECIFICADO];91;SALUD;ESCUELA PROFESIONAL DE ENFERMERÍA;2018;2
97;UNIVERSIDAD DE CIENCIAS Y HUMANIDADES;PRIVADO;LIMA;UCH-SEDE PRINCIPAL;11;EDUCACIÓN INICIAL Y PRIMARIA;EDUCACION INICIAL;2018;123
97;UNIVERSIDAD DE CIENCIAS Y HUMANIDADES;PRIVADO;LIMA;UCH-SEDE PRINCIPAL;11;EDUCACIÓN INICIAL Y PRIMARIA;ESCUELA PROFESIONAL DE EDUCACIÓN PRIMARIA E INTERCULTURALIDAD;2018;155
97;UNIVERSIDAD DE CIENCIAS Y HUMANIDADES;PRIVADO;LIMA;UCH-SEDE PRINCIPAL;41;ADMINISTRACIÓN Y COMERCIO;ADMINISTRACION;2018;75
97;UNIVERSIDAD DE CIENCIAS Y HUMANIDADES;PRIVADO;LIMA;UCH-SEDE PRINCIPAL;41;ADMINISTRACIÓN Y COMERCIO;ESCUELA PROFESIONAL DE CONTABILIDAD CON MENCIÓN EN FINANZAS;2018;292
97;UNIVERSIDAD DE CIENCIAS Y HUMANIDADES;PRIVADO;LIMA;UCH-SEDE PRINCIPAL;61;INFORMÁTICA;ESCUELA PROFESIONAL DE INGENIERÍA DE SISTEMAS E INFORMÁTICA;2018;171
97;UNIVERSIDAD DE CIENCIAS Y HUMANIDADES;PRIVADO;LIMA;UCH-SEDE PRINCIPAL;71;INGENIERÍA Y PROFESIONES AFINES;ESCUELA PROFESIONAL DE INGENIERÍA ELECTRÓNICA CON MENCIÓN EN TELECOMUNICACIONES;2018;125
97;UNIVERSIDAD DE CIENCIAS Y HUMANIDADES;PRIVADO;LIMA;UCH-SEDE PRINCIPAL;91;SALUD;ESCUELA PROFESIONAL DE ENFERMERÍA;2018;284
98;UNIVERSIDAD NACIONAL DE JULIACA;PUBLICO;PUNO;UNAJ-SEDE JULIACA;41;ADMINISTRACIÓN Y COMERCIO;GEST. PUBLICA Y DESARROLLO SOC.;2018;351
98;UNIVERSIDAD NACIONAL DE JULIACA;PUBLICO;PUNO;UNAJ-SEDE JULIACA;52;MEDIO AMBIENTE;ING. AMBIENTAL Y FORESTAL;2018;337
98;UNIVERSIDAD NACIONAL DE JULIACA;PUBLICO;PUNO;UNAJ-SEDE JULIACA;71;INGENIERÍA Y PROFESIONES AFINES;ING. EN ENERGIAS RENOVABLES;2018;318
98;UNIVERSIDAD NACIONAL DE JULIACA;PUBLICO;PUNO;UNAJ-SEDE JULIACA;72;INDUSTRIA Y PRODUCCIÓN;ING. EN INDUSTRIAS ALIMENTARIAS;2018;328
98;UNIVERSIDAD NACIONAL DE JULIACA;PUBLICO;PUNO;UNAJ-SEDE JULIACA;72;INDUSTRIA Y PRODUCCIÓN;ING. TEXTIL Y DE CONFECCIONES;2018;332
99;UNIVERSIDAD PRIVADA JUAN MEJIA BACA;PRIVADO;LAMBAYEQUE;UPJMB-SEDE PRINCIPAL;1;SERVICIOS PERSONALES;ADMINISTRACION HOTE, TURIS, ECOTU Y GAST;2018;28
99;UNIVERSIDAD PRIVADA JUAN MEJIA BACA;PRIVADO;LAMBAYEQUE;UPJMB-SEDE PRINCIPAL;11;EDUCACIÓN INICIAL Y PRIMARIA;EDUCACION INICIAL;2018;12
99;UNIVERSIDAD PRIVADA JUAN MEJIA BACA;PRIVADO;LAMBAYEQUE;UPJMB-SEDE PRINCIPAL;31;CIENCIAS SOCIALES Y DEL COMPORTAMIENTO;PSICOLOGIA;2018;109
99;UNIVERSIDAD PRIVADA JUAN MEJIA BACA;PRIVADO;LAMBAYEQUE;UPJMB-SEDE PRINCIPAL;41;ADMINISTRACIÓN Y COMERCIO;INGENIERIA COMERCIAL;2018;74
99;UNIVERSIDAD PRIVADA JUAN MEJIA BACA;PRIVADO;LAMBAYEQUE;UPJMB-SEDE PRINCIPAL;61;INFORMÁTICA;INGENIERIA TELEINFORMATICA;2018;28
100;UNIVERSIDAD JAIME BAUSATE Y MEZA;PRIVADO;NO REGISTRADO;[NO ESPECIFICADO];32;PERIODISMO E INFORMACIÓN;PERIODISMO;2018;26
100;UNIVERSIDAD JAIME BAUSATE Y MEZA;PRIVADO;LIMA;UJBM-SEDE PRINCIPAL;21;ARTE;COMUNICACION AUDIOVISUAL;2018;69
100;UNIVERSIDAD JAIME BAUSATE Y MEZA;PRIVADO;LIMA;UJBM-SEDE PRINCIPAL;32;PERIODISMO E INFORMACIÓN;MAESTRIA EN COMUNICACION Y MARKETING;2018;113
100;UNIVERSIDAD JAIME BAUSATE Y MEZA;PRIVADO;LIMA;UJBM-SEDE PRINCIPAL;32;PERIODISMO E INFORMACIÓN;PERIODISMO;2018;1821
101;UNIVERSIDAD NACIONAL DE JAEN;PUBLICO;CAJAMARCA;UNJ-SEDE PRINCIPAL;71;INGENIERÍA Y PROFESIONES AFINES;ING. MECANICA Y ELECTRICA;2018;41
101;UNIVERSIDAD NACIONAL DE JAEN;PUBLICO;CAJAMARCA;UNJ-SEDE PRINCIPAL;72;INDUSTRIA Y PRODUCCIÓN;ING. DE IND. ALIMENTARIAS;2018;70
101;UNIVERSIDAD NACIONAL DE JAEN;PUBLICO;CAJAMARCA;UNJ-SEDE PRINCIPAL;73;ARQUITECTURA Y CONSTRUCCIÓN;INGENIERIA CIVIL;2018;62
101;UNIVERSIDAD NACIONAL DE JAEN;PUBLICO;CAJAMARCA;UNJ-SEDE PRINCIPAL;82;SILVICULTURA;ING. FORESTAL Y AMBIENTAL;2018;53
101;UNIVERSIDAD NACIONAL DE JAEN;PUBLICO;CAJAMARCA;UNJ-SEDE PRINCIPAL;91;SALUD;TECNOLOGIA MEDICA;2018;102
102;UNIVERSIDAD PERUANA DEL CENTRO;PRIVADO;JUNIN;UPECEN-UNIVERSIDAD PERUANA DEL CENTRO;41;ADMINISTRACIÓN Y COMERCIO;ADMINISTRACIÓN DE EMPRESAS;2018;151
102;UNIVERSIDAD PERUANA DEL CENTRO;PRIVADO;JUNIN;UPECEN-UNIVERSIDAD PERUANA DEL CENTRO;42;DERECHO;DERECHO Y CIENCIA POLÍTICA;2018;134
102;UNIVERSIDAD PERUANA DEL CENTRO;PRIVADO;JUNIN;UPECEN-UNIVERSIDAD PERUANA DEL CENTRO;73;ARQUITECTURA Y CONSTRUCCIÓN;INGENIERÍA CIVIL;2018;464
102;UNIVERSIDAD PERUANA DEL CENTRO;PRIVADO;JUNIN;UPECEN-UNIVERSIDAD PERUANA DEL CENTRO;91;SALUD;ENFERMERIA;2018;78
102;UNIVERSIDAD PERUANA DEL CENTRO;PRIVADO;JUNIN;UPECEN-UNIVERSIDAD PERUANA DEL CENTRO;91;SALUD;OBSTETRICIA;2018;41
103;UNIVERSIDAD PRIVADA ARZOBISPO LOAYZA;PRIVADO;NO REGISTRADO;[NO ESPECIFICADO];91;SALUD;ENFERMERIA;2018;4
103;UNIVERSIDAD PRIVADA ARZOBISPO LOAYZA;PRIVADO;NO REGISTRADO;[NO ESPECIFICADO];91;SALUD;OBSTETRICIA;2018;9
103;UNIVERSIDAD PRIVADA ARZOBISPO LOAYZA;PRIVADO;LIMA;UPAL-SEDE LIMA;91;SALUD;ENFERMERIA;2018;282
103;UNIVERSIDAD PRIVADA ARZOBISPO LOAYZA;PRIVADO;LIMA;UPAL-SEDE LIMA;91;SALUD;OBSTETRICIA;2018;517
103;UNIVERSIDAD PRIVADA ARZOBISPO LOAYZA;PRIVADO;LIMA;UPAL-SEDE LIMA;91;SALUD;TERAPIA FISICA Y REHABILITACION;2018;160
104;UNIVERSIDAD LE CORDON BLEU;PRIVADO;NO REGISTRADO;[NO ESPECIFICADO];91;SALUD;NUTRICION Y TECNICAS ALIMENTARIAS;2018;1
104;UNIVERSIDAD LE CORDON BLEU;PRIVADO;LIMA;ULCB-UNIVERSIDAD LE CORDON BLEU;1;SERVICIOS PERSONALES;ADM. DE NEG. HOTELEROS Y TURISTICOS;2018;115
104;UNIVERSIDAD LE CORDON BLEU;PRIVADO;LIMA;ULCB-UNIVERSIDAD LE CORDON BLEU;1;SERVICIOS PERSONALES;ADM. DE NEG. TURISTICOS Y HOTELEROS;2018;10
104;UNIVERSIDAD LE CORDON BLEU;PRIVADO;LIMA;ULCB-UNIVERSIDAD LE CORDON BLEU;1;SERVICIOS PERSONALES;GASTRONOMIA Y ARTE CULINARIO;2018;20
104;UNIVERSIDAD LE CORDON BLEU;PRIVADO;LIMA;ULCB-UNIVERSIDAD LE CORDON BLEU;1;SERVICIOS PERSONALES;GASTRONOMIA Y GESTION EMPRESARIAL;2018;314
104;UNIVERSIDAD LE CORDON BLEU;PRIVADO;LIMA;ULCB-UNIVERSIDAD LE CORDON BLEU;72;INDUSTRIA Y PRODUCCIÓN;INDUSTRIAS ALIMENTARIAS;2018;2
104;UNIVERSIDAD LE CORDON BLEU;PRIVADO;LIMA;ULCB-UNIVERSIDAD LE CORDON BLEU;72;INDUSTRIA Y PRODUCCIÓN;ING. EN INDUSTRIAS ALIMENTARIAS;2018;52
104;UNIVERSIDAD LE CORDON BLEU;PRIVADO;LIMA;ULCB-UNIVERSIDAD LE CORDON BLEU;91;SALUD;NUTRICION Y TECNICAS ALIMENTARIAS;2018;141
105;UNIVERSIDAD PRIVADA DE HUANCAYO FRANKLIN  ROOSEVELT;PRIVADO;JUNIN;UPHFR-SEDE CENTRAL;41;ADMINISTRACIÓN Y COMERCIO;ADMINISTRACION Y NEGOCIOS INTERNACIONALES;2018;21
105;UNIVERSIDAD PRIVADA DE HUANCAYO FRANKLIN  ROOSEVELT;PRIVADO;JUNIN;UPHFR-SEDE CENTRAL;91;SALUD;CIENCIAS FARMACEUTICAS Y BIOQUIMICA;2018;695
105;UNIVERSIDAD PRIVADA DE HUANCAYO FRANKLIN  ROOSEVELT;PRIVADO;JUNIN;UPHFR-SEDE CENTRAL;91;SALUD;ENFERMERIA;2018;124
105;UNIVERSIDAD PRIVADA DE HUANCAYO FRANKLIN  ROOSEVELT;PRIVADO;JUNIN;UPHFR-SEDE CENTRAL;91;SALUD;ESTOMATOLOGIA;2018;174
105;UNIVERSIDAD PRIVADA DE HUANCAYO FRANKLIN  ROOSEVELT;PRIVADO;JUNIN;UPHFR-SEDE CENTRAL;91;SALUD;OBSTETRICIA;2018;14
106;UNIVERSIDAD NACIONAL DE FRONTERA;PUBLICO;PIURA;UNF-SEDE PRINCIPAL;1;SERVICIOS PERSONALES;ADMINISTRACION HOTELERA Y DE TURISMO;2018;430
106;UNIVERSIDAD NACIONAL DE FRONTERA;PUBLICO;PIURA;UNF-SEDE PRINCIPAL;31;CIENCIAS SOCIALES Y DEL COMPORTAMIENTO;INGENIERIA ECONOMICA;2018;443
106;UNIVERSIDAD NACIONAL DE FRONTERA;PUBLICO;PIURA;UNF-SEDE PRINCIPAL;72;INDUSTRIA Y PRODUCCIÓN;INGENIERIA DE INDUSTRIAS ALIMENTARIAS;2018;387
107;UNIVERSIDAD DE LAMBAYEQUE;PRIVADO;LAMBAYEQUE;UDL-SEDE PRINCIPAL;1;SERVICIOS PERSONALES;ADMINISTRACIÓN TURÍSTICA;2018;23
107;UNIVERSIDAD DE LAMBAYEQUE;PRIVADO;LAMBAYEQUE;UDL-SEDE PRINCIPAL;41;ADMINISTRACIÓN Y COMERCIO;ADMINISTRACIÓN Y MARKETING;2018;89
107;UNIVERSIDAD DE LAMBAYEQUE;PRIVADO;LAMBAYEQUE;UDL-SEDE PRINCIPAL;41;ADMINISTRACIÓN Y COMERCIO;INGENIERÍA COMERCIAL;2018;23
107;UNIVERSIDAD DE LAMBAYEQUE;PRIVADO;LAMBAYEQUE;UDL-SEDE PRINCIPAL;52;MEDIO AMBIENTE;INGENIERÍA AMBIENTAL;2018;108
107;UNIVERSIDAD DE LAMBAYEQUE;PRIVADO;LAMBAYEQUE;UDL-SEDE PRINCIPAL;61;INFORMÁTICA;INGENIERÍA DE SISTEMAS;2018;37
108;UNIVERSIDAD DE CIENCIAS Y ARTES DE AMERICA LATINA;PRIVADO;NO REGISTRADO;[NO ESPECIFICADO];21;ARTE;COMUNICACIÓN AUDIOVISUAL Y CINE;2018;1
108;UNIVERSIDAD DE CIENCIAS Y ARTES DE AMERICA LATINA;PRIVADO;NO REGISTRADO;[NO ESPECIFICADO];73;ARQUITECTURA Y CONSTRUCCIÓN;ARQUITECTURA;2018;1
108;UNIVERSIDAD DE CIENCIAS Y ARTES DE AMERICA LATINA;PRIVADO;LIMA;UCAAL-SEDE PRINCIPAL;21;ARTE;COMUNICACIÓN AUDIOVISUAL Y CINE;2018;219
108;UNIVERSIDAD DE CIENCIAS Y ARTES DE AMERICA LATINA;PRIVADO;LIMA;UCAAL-SEDE PRINCIPAL;21;ARTE;DISEÑO GRÁFICO ESTRATÉGICO;2018;16
108;UNIVERSIDAD DE CIENCIAS Y ARTES DE AMERICA LATINA;PRIVADO;LIMA;UCAAL-SEDE PRINCIPAL;21;ARTE;DISEÑO GRÁFICO PUBLICITARIO;2018;370
108;UNIVERSIDAD DE CIENCIAS Y ARTES DE AMERICA LATINA;PRIVADO;LIMA;UCAAL-SEDE PRINCIPAL;32;PERIODISMO E INFORMACIÓN;COMUNICACIÓN;2018;359
108;UNIVERSIDAD DE CIENCIAS Y ARTES DE AMERICA LATINA;PRIVADO;LIMA;UCAAL-SEDE PRINCIPAL;32;PERIODISMO E INFORMACIÓN;COMUNICACIÓN E IMAGEN CORPORATIVA;2018;13
108;UNIVERSIDAD DE CIENCIAS Y ARTES DE AMERICA LATINA;PRIVADO;LIMA;UCAAL-SEDE PRINCIPAL;32;PERIODISMO E INFORMACIÓN;COMUNICACIÓN Y PERIODISMO;2018;16
108;UNIVERSIDAD DE CIENCIAS Y ARTES DE AMERICA LATINA;PRIVADO;LIMA;UCAAL-SEDE PRINCIPAL;32;PERIODISMO E INFORMACIÓN;COMUNICACIÓN Y PUBLICIDAD TRANSMEDIA;2018;35
108;UNIVERSIDAD DE CIENCIAS Y ARTES DE AMERICA LATINA;PRIVADO;LIMA;UCAAL-SEDE PRINCIPAL;41;ADMINISTRACIÓN Y COMERCIO;MARKETING E INNOVACIÓN;2018;37
108;UNIVERSIDAD DE CIENCIAS Y ARTES DE AMERICA LATINA;PRIVADO;LIMA;UCAAL-SEDE PRINCIPAL;73;ARQUITECTURA Y CONSTRUCCIÓN;ARQUITECTURA;2018;201
108;UNIVERSIDAD DE CIENCIAS Y ARTES DE AMERICA LATINA;PRIVADO;LIMA;UCAAL-SEDE PRINCIPAL;73;ARQUITECTURA Y CONSTRUCCIÓN;ARQUITECTURA DE INTERIORES;2018;391
109;UNIVERSIDAD PERUANA DE ARTE ORVAL;PRIVADO;NO REGISTRADO;[NO ESPECIFICADO];21;ARTE;DIRECCIÓN DE ARTES GRÁFICAS Y PUBLICTARIAS;2018;1
109;UNIVERSIDAD PERUANA DE ARTE ORVAL;PRIVADO;NO REGISTRADO;[NO ESPECIFICADO];73;ARQUITECTURA Y CONSTRUCCIÓN;ARQUITECTURA DE INTERIORES;2018;1
109;UNIVERSIDAD PERUANA DE ARTE ORVAL;PRIVADO;LIMA;ORVAL-SEDE PRINCIPAL;21;ARTE;DIRECCIÓN DE ARTES GRÁFICAS Y PUBLICTARIAS;2018;91
109;UNIVERSIDAD PERUANA DE ARTE ORVAL;PRIVADO;LIMA;ORVAL-SEDE PRINCIPAL;73;ARQUITECTURA Y CONSTRUCCIÓN;ARQUEOARQUITECTURA Y GESTIÓN TURÍSTICA;2018;3
109;UNIVERSIDAD PERUANA DE ARTE ORVAL;PRIVADO;LIMA;ORVAL-SEDE PRINCIPAL;73;ARQUITECTURA Y CONSTRUCCIÓN;ARQUITECTURA DE INTERIORES;2018;95
110;UNIVERSIDAD PRIVADA DE LA SELVA PERUANA;PRIVADO;LORETO;UPSP-SEDE PRINCIPAL;31;CIENCIAS SOCIALES Y DEL COMPORTAMIENTO;ECONOMÍA Y NEGOCIOS INTERNACIONALES;2018;29
110;UNIVERSIDAD PRIVADA DE LA SELVA PERUANA;PRIVADO;LORETO;UPSP-SEDE PRINCIPAL;41;ADMINISTRACIÓN Y COMERCIO;ADMINISTRACION;2018;103
110;UNIVERSIDAD PRIVADA DE LA SELVA PERUANA;PRIVADO;LORETO;UPSP-SEDE PRINCIPAL;41;ADMINISTRACIÓN Y COMERCIO;CONTABILIDAD Y FINANZAS CORPORATIVAS;2018;91
110;UNIVERSIDAD PRIVADA DE LA SELVA PERUANA;PRIVADO;LORETO;UPSP-SEDE PRINCIPAL;61;INFORMÁTICA;INGENIERIA DE SISTEMAS E INFORMATICA;2018;88
110;UNIVERSIDAD PRIVADA DE LA SELVA PERUANA;PRIVADO;LORETO;UPSP-SEDE PRINCIPAL;91;SALUD;ENFERMERIA;2018;174
111;UNIVERSIDAD CIENCIAS DE LA SALUD S.A.C;PRIVADO;AREQUIPA;UCDLS-SEDE ÚNICA;91;SALUD;ENFERMERÍA;2018;54
111;UNIVERSIDAD CIENCIAS DE LA SALUD S.A.C;PRIVADO;AREQUIPA;UCDLS-SEDE ÚNICA;91;SALUD;OBSTETRICIA;2018;38
112;UNIVERSIDAD DE AYACUCHO FEDERICO FROEBEL;PRIVADO;AYACUCHO;UAFF-SEDE PRINCIPAL;31;CIENCIAS SOCIALES Y DEL COMPORTAMIENTO;PSICOLOGIA;2018;200
112;UNIVERSIDAD DE AYACUCHO FEDERICO FROEBEL;PRIVADO;AYACUCHO;UAFF-SEDE PRINCIPAL;41;ADMINISTRACIÓN Y COMERCIO;INGENIERIA COMERCIAL Y NEGOCIOS INTERNACIONALES;2018;130
112;UNIVERSIDAD DE AYACUCHO FEDERICO FROEBEL;PRIVADO;AYACUCHO;UAFF-SEDE PRINCIPAL;61;INFORMÁTICA;INGENIERIA DE SISTEMAS Y TECNOLOGIAS;2018;102
113;UNIV. PERUANA DE INVEST. Y NEGOCIOS;PRIVADO;LIMA;UPIN-SEDE PRINCIPAL;1;SERVICIOS PERSONALES;TURISMO, HOTELERIA Y GASTRONOMIA;2018;44
113;UNIV. PERUANA DE INVEST. Y NEGOCIOS;PRIVADO;LIMA;UPIN-SEDE PRINCIPAL;41;ADMINISTRACIÓN Y COMERCIO;ADMINISTRACION DE EMPRESAS;2018;106
113;UNIV. PERUANA DE INVEST. Y NEGOCIOS;PRIVADO;LIMA;UPIN-SEDE PRINCIPAL;41;ADMINISTRACIÓN Y COMERCIO;CONTABILIDAD,FINANZAS Y AUDIT.;2018;68
113;UNIV. PERUANA DE INVEST. Y NEGOCIOS;PRIVADO;LIMA;UPIN-SEDE PRINCIPAL;41;ADMINISTRACIÓN Y COMERCIO;ING. DE NEGOCIOS;2018;111
113;UNIV. PERUANA DE INVEST. Y NEGOCIOS;PRIVADO;LIMA;UPIN-SEDE PRINCIPAL;61;INFORMÁTICA;ING. DE SISTEMAS E INFORMATICA;2018;84
114;UNIVERSIDAD PERUANA AUSTRAL  DEL CUSCO;PRIVADO;CUSCO;UPAC-SEDE PRINCIPAL;1;SERVICIOS PERSONALES;TURISMO;2018;5
114;UNIVERSIDAD PERUANA AUSTRAL  DEL CUSCO;PRIVADO;CUSCO;UPAC-SEDE PRINCIPAL;31;CIENCIAS SOCIALES Y DEL COMPORTAMIENTO;ECONOMIA Y NEGOCIOS INTERNAC;2018;74
114;UNIVERSIDAD PERUANA AUSTRAL  DEL CUSCO;PRIVADO;CUSCO;UPAC-SEDE PRINCIPAL;41;ADMINISTRACIÓN Y COMERCIO;CIENCIAS CONTABLES Y FINANZAS;2018;88
